OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036APE,2021-09-27T00:39:49.355712,14.44376465,.0014432,74.0291,143.8031,231.2048,128.7821,0,U,35663,999,51062,.27168E-3,.91E-5,0
COSMOS 2251 DEB,1993-036APJ,2021-10-01T21:35:43.876032,14.44419729,.0029306,74.0603,135.2093,223.6751,136.2088,0,U,35667,999,48583,.21931E-3,.733E-5,0
COSMOS 2251 DEB,1993-036APK,2021-09-30T17:08:23.500032,14.58051359,.0089659,74.0443,268.0392,45.9430,314.9072,0,U,35668,999,65254,.78872E-4,.352E-5,0
COSMOS 2251 DEB,1993-036APL,2021-10-01T08:02:06.706176,13.52653043,.0401017,73.8626,129.3670,145.6100,217.1680,0,U,35669,999,40027,.31522E-3,.328E-5,0
COSMOS 2251 DEB,1993-036APM,2021-10-01T11:49:35.603616,14.61829229,.0063839,73.9083,193.2858,141.0576,219.5214,0,U,35670,999,65160,.21473E-3,.1072E-4,0
COSMOS 2251 DEB,1993-036APN,2021-09-30T16:36:11.001600,14.45081973,.0043265,74.0191,66.2679,252.6440,120.4058,0,U,35671,999,64584,.6141E-4,.189E-5,0
COSMOS 2251 DEB,1993-036APP,2021-10-01T21:14:27.971808,14.62340805,.0046617,74.0578,317.1534,43.2800,130.8658,0,U,35672,999,65124,.35399E-3,.1786E-4,0
COSMOS 2251 DEB,1993-036APQ,2021-10-01T14:30:17.693280,15.00142396,.0019017,73.9506,353.1385,240.0185,119.9114,0,U,35673,999,45486,.80778E-3,.10096E-3,0
COSMOS 2251 DEB,1993-036APR,2021-10-01T17:17:39.149664,14.35203413,.0131309,74.0651,275.3562,349.5276,10.3144,0,U,35674,999,64010,.37479E-3,.1154E-4,0
COSMOS 2251 DEB,1993-036APS,2021-09-30T06:49:11.932032,14.42090197,.0054221,74.0141,224.7087,285.3702,74.1466,0,U,35675,999,43079,.65471E-3,.2163E-4,0
COSMOS 2251 DEB,1993-036APT,2021-10-01T19:34:25.166784,14.64365039,.0026247,74.0097,301.0108,93.0012,82.1126,0,U,35676,999,65595,.33376E-3,.1741E-4,0
COSMOS 2251 DEB,1993-036APU,2021-09-29T09:30:39.229632,14.89944702,.0076726,74.0122,316.3397,97.4077,263.5831,0,U,35699,999,37667,.25009E-3,.2507E-4,0
COSMOS 2251 DEB,1993-036APV,2021-10-01T17:33:50.872320,14.70156812,.0037444,74.0034,28.5306,85.5555,274.9892,0,U,35700,999,49346,.17719E-2,.10765E-3,0
COSMOS 2251 DEB,1993-036APW,2021-10-01T12:25:39.927072,13.72019654,.0312021,74.0127,337.9509,154.3206,207.3791,0,U,35701,999,41075,.51423E-3,.64E-5,0
COSMOS 2251 DEB,1993-036APX,2021-10-01T12:01:23.813184,14.61182483,.0026516,74.0428,354.1041,88.2178,272.2025,0,U,35702,999,43619,.58073E-3,.2845E-4,0
COSMOS 2251 DEB,1993-036APY,2021-09-29T23:04:16.369248,14.68377318,.0101224,74.0519,165.9991,280.1520,78.8244,0,U,35703,999,43969,.11397E-3,.675E-5,0
COSMOS 2251 DEB,1993-036AQA,2021-09-30T04:39:30.973536,14.34341608,.0061903,74.3007,77.2902,160.0007,200.3593,0,U,35705,999,63736,.51092E-3,.1444E-4,0
COSMOS 2251 DEB,1993-036AQB,2021-09-30T03:51:33.141600,13.60227285,.0365519,73.8902,63.9816,32.0650,330.2136,0,U,35706,999,41160,.36451E-3,.403E-5,0
COSMOS 2251 DEB,1993-036AQE,2021-10-01T06:17:03.012288,14.41274335,.0058264,74.0090,230.4705,315.7014,43.9485,0,U,35709,999,43659,.70663E-3,.2304E-4,0
COSMOS 2251 DEB,1993-036AQG,2021-10-01T16:55:19.012224,14.58092748,.0091909,74.0461,265.6366,39.3769,321.4028,0,U,35711,999,65393,.80622E-4,.362E-5,0
COSMOS 2251 DEB,1993-036AQJ,2021-10-01T14:01:16.417920,15.25648964,.0012242,74.0321,238.0438,338.3084,21.7596,0,U,35713,999,66753,.22986E-2,.59056E-3,0
COSMOS 2251 DEB,1993-036AQM,2021-10-01T06:39:22.155264,14.57186342,.0092244,73.9942,240.3499,92.3697,334.8206,0,U,35716,999,65273,.37997E-4,.15E-5,0
COSMOS 2251 DEB,1993-036AQN,2021-10-01T20:04:36.776928,14.24637596,.0094812,74.1644,102.2404,24.2828,336.2742,0,U,35717,999,63542,.35721E-3,.846E-5,0
COSMOS 2251 DEB,1993-036AQP,2021-10-01T08:30:24.398784,14.44504601,.0022414,74.0415,142.8670,220.1304,139.8199,0,U,35718,999,43569,.20989E-3,.7E-5,0
COSMOS 2251 DEB,1993-036AQR,2021-09-29T03:42:39.727008,14.44744345,.0099531,74.0007,198.1473,337.6659,22.0177,0,U,35720,999,43565,.8938E-3,.3268E-4,0
COSMOS 2251 DEB,1993-036AQS,2021-09-30T03:13:47.520192,14.18936487,.017718,73.9541,79.9266,199.5720,159.8567,0,U,35721,999,35931,.41323E-3,.98E-5,0
COSMOS 2251 DEB,1993-036AQU,2021-10-01T20:31:40.283040,14.98555699,.0019808,73.9914,205.0396,251.3453,108.5582,0,U,35723,999,65419,.31627E-2,.38215E-3,0
COSMOS 2251 DEB,1993-036AQV,2021-10-01T21:11:49.963488,14.53125808,.0064663,74.0344,325.5255,144.1882,216.3643,0,U,35724,999,65233,.66252E-4,.252E-5,0
COSMOS 2251 DEB,1993-036AQX,2021-09-29T08:34:09.715296,14.65598327,.0037262,74.0479,270.8287,33.4204,326.9305,0,U,35726,999,65558,.39099E-3,.2114E-4,0
COSMOS 2251 DEB,1993-036ARA,2021-09-30T10:55:08.279616,14.60552646,.0030537,74.0337,308.0331,119.6472,302.1329,0,U,35729,999,65530,.28542E-3,.1365E-4,0
COSMOS 2251 DEB,1993-036ARB,2021-10-02T01:15:14.202144,15.52934073,.0005845,73.9826,178.6559,192.6611,167.4458,0,U,35730,999,67410,.39541E-2,.254339E-2,0
COSMOS 2251 DEB,1993-036ARD,2021-10-01T07:56:39.529248,14.58160275,.008471,74.0388,265.3532,54.3213,306.5798,0,U,35759,999,43745,.86779E-4,.389E-5,0
COSMOS 2251 DEB,1993-036ARE,2021-10-01T03:12:16.132320,15.00671674,.0026385,73.9846,330.6955,155.0623,236.0255,0,U,35760,999,66999,.7541E-3,.9588E-4,0
COSMOS 2251 DEB,1993-036ARH,2021-09-28T01:25:25.278240,14.51189991,.0078161,73.8586,41.4376,209.7443,272.3985,0,U,35763,999,39248,.77463E-3,.3171E-4,0
COSMOS 2251 DEB,1993-036ARJ,2021-09-29T00:32:46.466592,14.51747431,.003954,74.0341,36.3936,186.6668,173.3973,0,U,35764,999,43631,.30862E-3,.1224E-4,0
COSMOS 2251 DEB,1993-036ARK,2021-10-01T08:12:41.662368,14.55373656,.0140177,74.1213,150.9376,143.6412,217.4377,0,U,35765,999,51864,.10223E-2,.504E-4,0
COSMOS 2251 DEB,1993-036ARM,2021-09-29T16:36:43.905312,14.35716751,.0065418,73.9931,260.7568,323.5794,36.0915,0,U,35767,999,42901,.43467E-3,.126E-4,0
COSMOS 2251 DEB,1993-036ARP,2021-10-01T02:23:23.883936,14.47826714,.0073274,74.0753,164.9584,212.3140,147.3521,0,U,35769,999,43292,.42967E-3,.1616E-4,0
COSMOS 2251 DEB,1993-036ARR,2021-10-01T09:08:34.472256,13.79722038,.0321293,74.1780,29.9160,7.3144,353.2501,0,U,35771,999,61526,.11932E-2,.1796E-4,0
COSMOS 2251 DEB,1993-036ARS,2021-10-01T17:30:38.081952,14.50006206,.0095801,73.9747,79.2328,253.2795,105.7835,0,U,35772,999,43831,.49891E-3,.2019E-4,0
COSMOS 2251 DEB,1993-036ART,2021-10-01T12:49:41.927520,14.50805467,.0056493,74.0143,8.1559,181.4842,178.6161,0,U,35773,999,64539,.16635E-3,.64E-5,0
COSMOS 2251 DEB,1993-036ARV,2021-10-01T17:50:46.841280,14.65200369,.0030544,74.0309,267.5849,77.0013,97.2671,0,U,35775,999,65779,.41132E-3,.2198E-4,0
COSMOS 2251 DEB,1993-036ARW,2021-10-01T13:29:09.492288,14.36024438,.0324124,74.0073,18.9972,36.0594,326.1951,0,U,35776,999,39210,.47334E-3,.2485E-4,0
COSMOS 2251 DEB,1993-036ARX,2021-10-01T08:48:22.014144,13.39013903,.0457995,73.7693,246.9039,6.6926,143.1378,0,U,35777,999,59145,.30826E-3,.282E-5,0
COSMOS 2251 DEB,1993-036ASC,2021-09-30T12:44:03.615360,14.98362100,.0020458,73.9703,8.9560,253.2735,106.6205,0,U,35782,999,65925,.97816E-3,.1169E-3,0
COSMOS 2251 DEB,1993-036ASE,2021-09-29T17:56:06.699264,14.45434690,.0045226,74.0384,78.8499,230.7048,129.0096,0,U,35784,999,43500,.75247E-4,.24E-5,0
COSMOS 2251 DEB,1993-036ASF,2021-09-22T01:20:15.905760,14.49093330,.0060297,73.9445,151.8926,245.0409,114.4479,0,U,35785,999,42220,.4148E-3,.1583E-4,0
COSMOS 2251 DEB,1993-036ASG,2021-10-01T19:26:21.316416,14.48107853,.0048554,74.0208,67.1823,210.2407,149.5949,0,U,35786,999,51118,.26863E-3,.986E-5,0
COSMOS 2251 DEB,1993-036ASH,2021-09-20T13:17:43.489248,14.36602003,.0022931,74.0368,222.2485,316.9223,43.0134,0,U,35787,999,36276,.86645E-4,.229E-5,0
COSMOS 2251 DEB,1993-036ASJ,2021-10-01T12:40:05.600640,14.58875153,.0020688,74.0196,2.5490,140.4546,219.8133,0,U,35788,999,65037,.47433E-3,.2199E-4,0
COSMOS 2251 DEB,1993-036ASK,2021-10-01T13:53:08.963808,14.34441264,.0049681,74.0396,214.2668,328.1479,31.6671,0,U,35789,999,39234,.4219E-4,.94E-6,0
COSMOS 2251 DEB,1993-036ASN,2021-10-01T05:10:02.466912,14.43513796,.0057184,73.9981,213.7424,307.8732,51.7259,0,U,35792,999,40743,.94259E-3,.3227E-4,0
COSMOS 2251 DEB,1993-036ASP,2021-10-01T21:19:46.156224,14.48551113,.001167,74.0487,96.7103,197.7141,230.4029,0,U,35793,999,65392,.31485E-3,.1157E-4,0
COSMOS 2251 DEB,1993-036ASR,2021-09-28T01:33:54.225216,14.75929404,.0024492,74.0116,191.6227,5.4719,354.6717,0,U,35795,999,66195,.6853E-3,.4703E-4,0
COSMOS 2251 DEB,1993-036ASS,2021-09-30T11:02:57.850656,14.43311996,.0045776,74.0083,174.1139,277.3189,82.2766,0,U,35796,999,49452,.46966E-3,.1576E-4,0
COSMOS 2251 DEB,1993-036ASW,2021-10-01T08:03:44.793504,13.80850889,.0276604,73.8454,145.2013,142.7046,219.3643,0,U,35824,999,63014,.48075E-3,.654E-5,0
COSMOS 2251 DEB,1993-036ASX,2021-10-01T07:13:58.524384,13.63314074,.0374866,74.1166,124.2139,222.0663,135.1113,0,U,35825,999,61563,.41716E-3,.505E-5,0
COSMOS 2251 DEB,1993-036ATB,2021-10-01T20:28:23.562336,14.46018690,.0017788,74.0360,126.1984,207.9976,152.0228,0,U,35829,999,65464,.30935E-3,.1078E-4,0
COSMOS 2251 DEB,1993-036ATC,2021-10-01T21:45:39.922848,14.11601765,.0149123,73.8679,140.1617,42.4083,318.8466,0,U,35830,999,39564,.36408E-3,.709E-5,0
COSMOS 2251 DEB,1993-036ATD,2021-09-27T00:29:34.883232,14.48646540,.0039382,74.0119,162.4465,231.6841,128.0776,0,U,35831,999,37773,.6783E-3,.2551E-4,0
COSMOS 2251 DEB,1993-036ATG,2021-10-01T22:08:59.729856,14.11277283,.0116446,73.9385,147.6487,261.5267,110.7998,0,U,35834,999,44629,-.19908E-4,-.65E-6,0
COSMOS 2251 DEB,1993-036ATH,2021-09-29T19:40:00.511968,13.75725344,.0309273,74.0660,310.9774,82.6327,280.9825,0,U,35835,999,40546,.21775E-3,.279E-5,0
COSMOS 2251 DEB,1993-036ATJ,2021-10-01T17:19:43.112064,14.42460819,.0045676,74.0428,181.4217,261.4367,98.1612,0,U,35836,999,41267,.3527E-3,.1156E-4,0
COSMOS 2251 DEB,1993-036ATK,2021-09-30T03:36:24.230880,13.46292370,.0476649,73.7356,196.1035,331.8709,88.4019,0,U,35837,999,37220,.5097E-3,.587E-5,0
COSMOS 2251 DEB,1993-036ATM,2021-10-01T20:56:24.913248,14.59754777,.0034184,74.2402,59.9525,331.7657,181.9642,0,U,35839,999,65912,.36773E-3,.1741E-4,0
COSMOS 2251 DEB,1993-036ATN,2021-10-01T16:15:32.216544,14.20006548,.014609,73.9387,68.0093,299.8116,58.8568,0,U,35840,999,63428,.48755E-3,.1127E-4,0
COSMOS 2251 DEB,1993-036ATP,2021-10-01T15:16:38.145504,14.94416806,.0101963,74.0471,45.2016,97.1102,264.1690,0,U,35841,999,41098,.92211E-3,.10995E-3,0
COSMOS 2251 DEB,1993-036ATR,2021-10-01T10:46:45.560352,14.57890430,.0091326,74.0131,194.2863,211.9336,147.6275,0,U,35843,999,42645,.15768E-2,.7631E-4,0
COSMOS 2251 DEB,1993-036ATU,2021-10-01T19:35:12.126912,14.33536698,.0060903,74.2048,113.2846,7.3577,352.8454,0,U,35881,999,48244,.96946E-3,.2714E-4,0
COSMOS 2251 DEB,1993-036ATW,2021-10-01T15:31:25.274784,14.45857443,.0090596,74.0250,60.7175,205.8095,168.1427,0,U,35883,999,40200,.92893E-4,.318E-5,0
COSMOS 2251 DEB,1993-036ATX,2021-10-02T01:26:51.519264,14.12004353,.0134241,73.9975,192.8247,322.2297,36.9476,0,U,35884,999,63744,.3012E-3,.574E-5,0
COSMOS 2251 DEB,1993-036ATY,2021-10-01T13:00:51.378048,14.33881636,.0026164,74.0292,227.5956,318.9984,40.9200,0,U,35885,999,43018,.95576E-4,.241E-5,0
COSMOS 2251 DEB,1993-036AUA,2021-09-26T18:55:27.933600,14.22227430,.0112899,73.9895,74.6723,217.8555,141.4614,0,U,35887,999,42529,.5911E-3,.1374E-4,0
COSMOS 2251 DEB,1993-036AUB,2021-09-30T12:47:57.987456,14.50557937,.0056427,74.0374,14.6003,170.5191,189.7050,0,U,35888,999,63982,.11787E-3,.442E-5,0
COSMOS 2251 DEB,1993-036AUD,2021-09-29T13:38:58.596864,14.34898351,.0079439,73.9447,229.5786,331.2372,28.4409,0,U,35890,999,43008,.40524E-3,.1166E-4,0
COSMOS 2251 DEB,1993-036AUE,2021-10-01T11:31:46.717248,14.82559046,.0122561,74.0021,325.4344,126.6502,234.6019,0,U,35891,999,44272,.13479E-3,.1196E-4,0
COSMOS 2251 DEB,1993-036AUG,2021-10-01T19:05:05.357760,14.48716747,.0069131,73.6517,308.3300,11.7225,348.5521,0,U,35893,999,43533,.47421E-3,.1811E-4,0
COSMOS 2251 DEB,1993-036AUJ,2021-10-01T04:59:17.520288,13.92004099,.022592,74.0500,103.1311,196.4444,162.9276,0,U,35895,999,38691,.33237E-3,.499E-5,0
COSMOS 2251 DEB,1993-036AUL,2021-09-29T17:08:41.285472,15.10751327,.0095786,73.9596,51.2183,254.0605,105.0017,0,U,35897,999,66313,.32351E-3,.5943E-4,0
COSMOS 2251 DEB,1993-036AUM,2021-10-01T20:01:08.181408,14.71955088,.0121015,73.9989,85.0382,252.9086,172.4340,0,U,35898,999,65439,.14621E-3,.989E-5,0
COSMOS 2251 DEB,1993-036AUP,2021-09-29T21:11:04.309728,14.48668698,.0024396,74.0265,134.9666,206.8633,153.1265,0,U,35900,999,35293,.4731E-3,.1761E-4,0
COSMOS 2251 DEB,1993-036AUQ,2021-10-01T05:05:05.154144,14.49690019,.0015474,74.0327,95.9221,184.0066,294.0997,0,U,35901,999,63665,.37378E-3,.1413E-4,0
COSMOS 2251 DEB,1993-036AUR,2021-09-30T05:23:59.272512,14.16961890,.0117232,73.9835,111.9656,210.9766,148.4428,0,U,35902,999,39335,.27329E-3,.561E-5,0
COSMOS 2251 DEB,1993-036AUS,2021-09-29T17:28:58.774656,14.78692418,.0097693,74.0602,77.3939,164.0391,196.3903,0,U,35903,999,44451,.32419E-3,.254E-4,0
COSMOS 2251 DEB,1993-036AUT,2021-10-01T20:46:15.344832,14.59558312,.0023553,74.0252,326.3098,120.7854,239.5635,0,U,35904,999,64164,.38461E-3,.1805E-4,0
COSMOS 2251 DEB,1993-036AUU,2021-10-01T13:54:02.807424,14.78015258,.0129349,74.0404,18.3865,143.7670,217.2355,0,U,35905,999,65986,.14511E-3,.1166E-4,0
COSMOS 2251 DEB,1993-036AUV,2021-10-01T21:19:28.956576,14.77955408,.0109787,74.0210,142.4557,28.1249,345.7282,0,U,35906,999,65200,.50514E-3,.3992E-4,0
COSMOS 2251 DEB,1993-036AUW,2021-09-30T20:44:01.741920,13.79631103,.030653,74.0958,339.8916,63.7401,299.4877,0,U,35956,999,40544,.55517E-3,.795E-5,0
COSMOS 2251 DEB,1993-036AUZ,2021-10-01T15:06:39.285504,14.32693350,.0023563,74.0320,234.6793,325.8810,34.0825,0,U,35959,999,62963,.39991E-4,.83E-6,0
COSMOS 2251 DEB,1993-036AVA,2021-10-02T01:00:17.833248,15.00666504,.0054697,74.0080,297.8366,50.5813,310.0197,0,U,35960,999,66525,.50024E-3,.6499E-4,0
COSMOS 2251 DEB,1993-036AVB,2021-09-28T12:08:12.707232,13.95935665,.021295,73.9321,0.6053,246.0455,111.8247,0,U,35961,999,62933,.49672E-3,.796E-5,0
COSMOS 2251 DEB,1993-036AVC,2021-10-01T11:19:57.724032,14.44882552,.0046143,74.0091,189.8061,252.3990,107.2124,0,U,35962,999,43721,.70328E-3,.2453E-4,0
COSMOS 2251 DEB,1993-036AVF,2021-10-01T13:52:25.036320,15.02067556,.0026374,74.0345,328.4944,86.7470,273.6735,0,U,35965,999,50071,.11087E-2,.14657E-3,0
COSMOS 2251 DEB,1993-036AVG,2021-10-01T11:44:41.244864,14.16577874,.0160896,74.0414,178.4705,277.9130,80.3778,0,U,35966,999,49772,.57106E-3,.1266E-4,0
COSMOS 2251 DEB,1993-036AVJ,2021-10-01T13:15:26.108064,14.87202673,.0082489,73.7086,211.0006,6.0789,354.1369,0,U,35968,999,67262,.62227E-3,.5924E-4,0
COSMOS 2251 DEB,1993-036AVL,2021-10-01T19:08:11.084928,14.60378920,.0037219,74.0404,314.5442,84.4057,276.1352,0,U,35970,999,64217,.27969E-3,.1336E-4,0
COSMOS 2251 DEB,1993-036AVQ,2021-10-02T00:24:18.056160,14.54473523,.0014732,74.0317,37.0620,158.2472,201.9320,0,U,35974,999,66389,.46771E-3,.1966E-4,0
COSMOS 2251 DEB,1993-036AVR,2021-09-28T11:56:20.364288,14.13638193,.0135952,74.0572,189.1758,279.9637,78.6184,0,U,35975,999,63795,.3152E-3,.624E-5,0
COSMOS 2251 DEB,1993-036AVS,2021-10-01T14:53:05.164224,14.36599865,.006169,74.0419,237.6319,324.2785,35.4247,0,U,35976,999,64516,.33787E-3,.989E-5,0
COSMOS 2251 DEB,1993-036AVV,2021-09-29T08:51:44.369856,14.56413935,.007926,74.0178,306.2577,101.1631,272.8975,0,U,35979,999,66180,.10883E-3,.473E-5,0
COSMOS 2251 DEB,1993-036AVW,2021-10-02T00:18:30.312576,14.40253591,.0074917,73.9184,128.5394,230.9062,128.5415,0,U,35980,999,63335,.26545E-3,.84E-5,0
COSMOS 2251 DEB,1993-036AVY,2021-10-01T13:14:27.410496,14.52218504,.0077312,74.0626,11.1424,114.6125,246.3116,0,U,35982,999,63848,.1234E-3,.492E-5,0
COSMOS 2251 DEB,1993-036AVZ,2021-10-01T22:21:43.643232,14.86382709,.0010234,74.0313,156.0091,299.2932,60.7224,0,U,35983,999,64681,.10014E-2,.8819E-4,0
COSMOS 2251 DEB,1993-036AWA,2021-09-27T23:40:56.432928,15.03312172,.0110909,73.9731,38.1851,337.2285,22.4002,0,U,35984,999,64878,.67975E-3,.10528E-3,0
COSMOS 2251 DEB,1993-036AWC,2021-10-01T11:26:27.254976,14.64858773,.0013258,74.0205,312.8848,75.4247,351.7954,0,U,35986,999,46003,.4969E-3,.2628E-4,0
COSMOS 2251 DEB,1993-036AWD,2021-09-29T16:26:50.617248,14.32065463,.005734,74.0013,272.3592,34.8078,325.6801,0,U,35987,999,39026,.24297E-3,.639E-5,0
COSMOS 2251 DEB,1993-036AWF,2021-09-30T13:18:38.523456,14.34630428,.0024087,74.0388,218.0937,315.3249,44.5962,0,U,35989,999,65163,.61441E-4,.148E-5,0
COSMOS 2251 DEB,1993-036AWH,2021-10-02T00:07:00.774048,15.15066409,.00584,73.9045,16.6819,48.6802,311.9396,0,U,35991,999,66248,.22198E-2,.43572E-3,0
COSMOS 2251 DEB,1993-036AWK,2021-10-01T23:55:53.423040,14.51713887,.0036661,74.0219,5.8121,211.5781,148.3181,0,U,35993,999,64019,.17904E-3,.696E-5,0
COSMOS 2251 DEB,1993-036AWN,2021-10-01T10:21:45.063648,14.83268342,.0139803,74.0225,306.6871,78.5476,283.1365,0,U,35996,999,49453,.10779E-3,.1006E-4,0
COSMOS 2251 DEB,1993-036AWP,2021-10-01T09:38:11.923296,14.41117613,.0019624,74.0491,161.6865,256.6175,103.2793,0,U,35997,999,48736,.17331E-3,.533E-5,0
COSMOS 2251 DEB,1993-036AWS,2021-09-29T22:36:11.844000,14.45714322,.0078623,74.0186,136.5329,260.4426,98.7841,0,U,36000,999,37786,.32233E-3,.1157E-4,0
COSMOS 2251 DEB,1993-036AWU,2021-10-01T21:31:47.635104,14.72330542,.0073594,74.0123,137.0415,298.1910,61.1842,0,U,36002,999,44552,.216E-3,.1389E-4,0
COSMOS 2251 DEB,1993-036AWW,2021-10-01T17:38:24.299808,15.22197503,.0086138,73.9126,277.7206,185.3693,174.6592,0,U,36004,999,67254,.32297E-3,.8175E-4,0
COSMOS 2251 DEB,1993-036AWX,2021-10-01T20:18:30.781440,14.44512189,.0064697,74.0267,73.9861,226.9731,132.5997,0,U,36005,999,65512,.57958E-4,.177E-5,0
COSMOS 2251 DEB,1993-036AXA,2021-09-30T03:17:04.303968,13.96508940,.0226692,74.0152,81.2184,212.5043,146.1963,0,U,36008,999,39044,.9886E-3,.1673E-4,0
COSMOS 2251 DEB,1993-036AXD,2021-09-29T16:37:54.960672,15.17859931,.0044173,73.8449,67.5126,40.2683,320.1769,0,U,36042,999,65063,.5448E-3,.11287E-3,0
COSMOS 2251 DEB,1993-036AXG,2021-10-01T20:19:13.389600,14.38464080,.0089391,73.7725,99.7535,32.9968,327.6718,0,U,36045,999,64130,.45389E-3,.1423E-4,0
COSMOS 2251 DEB,1993-036AXH,2021-10-01T10:18:04.476672,14.54498641,.0066957,74.0198,319.0826,126.0642,247.9277,0,U,36046,999,41648,.10076E-3,.412E-5,0
COSMOS 2251 DEB,1993-036AXJ,2021-10-01T15:19:15.456576,14.53109365,.0018932,74.0522,47.1345,166.3692,193.7986,0,U,36047,999,43470,.44225E-3,.1806E-4,0
COSMOS 2251 DEB,1993-036AXK,2021-10-01T13:51:26.254080,14.34604580,.0029209,74.0575,229.7327,303.4154,176.8317,0,U,36048,999,63628,.82829E-4,.209E-5,0
COSMOS 2251 DEB,1993-036AXL,2021-10-01T13:59:37.069152,14.44835235,.0018058,74.0374,123.9486,225.7065,134.2612,0,U,36049,999,63463,.22379E-3,.753E-5,0
COSMOS 2251 DEB,1993-036AXM,2021-10-01T14:34:31.124352,14.78971170,.012868,74.0416,7.5755,133.1294,228.0731,0,U,36050,999,44248,.14355E-3,.118E-4,0
COSMOS 2251 DEB,1993-036AXP,2021-09-30T17:52:26.596992,14.50627183,.0015129,74.0293,86.1626,173.7458,186.3894,0,U,36052,999,64022,.44018E-3,.1702E-4,0
COSMOS 2251 DEB,1993-036AXQ,2021-10-01T09:08:17.360736,14.36952042,.0044414,73.8819,152.0894,52.0855,308.4299,0,U,36053,999,65311,.41282E-3,.121E-4,0
COSMOS 2251 DEB,1993-036AXS,2021-09-29T04:07:16.531104,14.05709180,.0223308,74.0461,70.5405,167.2608,193.4306,0,U,36055,999,60920,.21824E-2,.4434E-4,0
COSMOS 2251 DEB,1993-036AXU,2021-09-29T14:51:21.301056,14.88566887,.0042565,73.9721,29.6626,233.0995,126.6283,0,U,36057,999,41816,.67061E-3,.6315E-4,0
COSMOS 2251 DEB,1993-036AXV,2021-10-02T01:54:13.709376,14.48471187,.0054352,74.0276,44.5159,195.9266,164.0187,0,U,36058,999,66005,.17497E-3,.64E-5,0
COSMOS 2251 DEB,1993-036AXW,2021-09-27T13:10:37.345440,14.43854813,.0055415,74.0083,216.3875,300.2216,59.3460,0,U,36059,999,39630,.66962E-3,.2297E-4,0
COSMOS 2251 DEB,1993-036AXX,2021-10-01T11:33:08.894016,14.37340453,.0016982,74.0323,184.8077,294.7920,65.1467,0,U,36060,999,62952,.84523E-4,.226E-5,0
COSMOS 2251 DEB,1993-036AXY,2021-09-30T08:37:08.171904,14.30142419,.0040832,74.0226,278.3680,10.6428,349.5576,0,U,36061,999,43147,.10508E-3,.248E-5,0
COSMOS 2251 DEB,1993-036AYB,2021-09-29T20:50:37.055616,14.44509616,.0062721,73.8425,86.6590,294.3898,65.0720,0,U,36064,999,43257,.4694E-3,.1631E-4,0
COSMOS 2251 DEB,1993-036AYE,2021-10-01T22:48:22.073472,14.61480800,.0013522,74.0131,14.9159,90.7121,269.5595,0,U,36067,999,65110,.8232E-3,.4058E-4,0
COSMOS 2251 DEB,1993-036AYH,2021-10-01T05:50:20.715648,14.87915793,.0007024,74.0188,205.7096,259.7010,100.3378,0,U,36070,999,44291,.18464E-2,.16928E-3,0
COSMOS 2251 DEB,1993-036AYJ,2021-10-01T07:03:57.989088,14.50304084,.0028887,74.0321,111.5634,181.5297,178.5780,0,U,36071,999,42459,.45643E-3,.1761E-4,0
COSMOS 2251 DEB,1993-036AYL,2021-10-01T15:31:10.077888,14.32321817,.0026674,74.0312,245.6628,324.4982,35.4393,0,U,36073,999,48241,.74052E-4,.175E-5,0
COSMOS 2251 DEB,1993-036AYM,2021-10-01T17:14:22.476480,14.31191408,.0054436,73.9943,281.8432,5.4741,354.6992,0,U,36074,999,63905,.25023E-3,.645E-5,0
COSMOS 2251 DEB,1993-036AYP,2021-09-30T03:06:12.503232,14.71707617,.0037959,73.8392,204.3706,2.0831,358.0490,0,U,36076,999,64231,.9858E-3,.6188E-4,0
COSMOS 2251 DEB,1993-036AYQ,2021-10-01T12:46:19.481088,14.84490924,.0078177,73.9853,5.3913,185.5811,174.4506,0,U,36077,999,38193,.50819E-3,.4485E-4,0
COSMOS 2251 DEB,1993-036AYS,2021-10-01T18:38:16.157760,15.09028731,.0034891,74.0451,288.1623,356.9427,3.1545,0,U,36079,999,65489,.12385E-2,.19892E-3,0
COSMOS 2251 DEB,1993-036AYT,2021-10-01T08:19:12.547200,14.17825324,.0112383,74.0717,147.1500,194.9402,164.8414,0,U,36366,999,64466,.38438E-3,.81E-5,0
COSMOS 2251 DEB,1993-036AYU,2021-10-01T18:27:08.966592,13.79136557,.0284329,74.0964,279.1874,356.3751,3.5304,0,U,36367,999,61607,.37062E-3,.49E-5,0
COSMOS 2251 DEB,1993-036AYV,2021-09-30T09:57:46.915776,14.16307066,.0154902,74.1636,284.2013,216.0910,142.9701,0,U,36368,999,38593,.10109E-2,.223E-4,0
COSMOS 2251 DEB,1993-036AYW,2021-10-01T04:37:25.252896,14.47703304,.002515,74.0401,100.6721,208.7529,151.2245,0,U,36369,999,63594,.29075E-3,.105E-4,0
